name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
East Jefferson Street,2635,325641364,1135,934,1,120.4647207,3,39,,primary,3,"LINESTRING (-112.0602864 33.4471205, -112.0600572 33.447116, -112.0599774 33.4471145, -112.0599346 33.4471145, -112.0589881 33.4471136)",0
East Jefferson Street,2636,325641364,934,1636,1,96.17326673,3,39,,primary,3,"LINESTRING (-112.0589881 33.4471136, -112.0580824 33.4471223, -112.0579516 33.4471235)",0
East Washington Street,2638,325641368,914,915,1,130.5302589,2,39,,primary,3,"LINESTRING (-112.0622637 33.4483409, -112.0625778 33.448317, -112.0629442 33.4482841, -112.0631936 33.4482589, -112.0633353 33.4482507, -112.063665 33.4482486)",0
North 1st Avenue,2639,325641369,963,1145,1,119.5964647,1,39,,primary,3,"LINESTRING (-112.0751893 33.4514007, -112.0750984 33.4513167, -112.0750553 33.4512766, -112.0750545 33.4511871, -112.0750509 33.4509168, -112.0750494 33.4504581, -112.0750491 33.4503681)",0
North 1st Avenue,2640,325641370,1677,1205,1,52.65134774,4,39,,primary,3,"LINESTRING (-112.0751885 33.4522217, -112.0751885 33.452173, -112.0751898 33.4520316, -112.075189 33.4517482)",0
North 1st Avenue,2641,325641371,1992,963,1,27.37619724,3,39,,primary,3,"LINESTRING (-112.0751891 33.4516469, -112.0751892 33.451529, -112.0751893 33.4514007)",0
North 1st Avenue,2642,325641372,963,1676,1,51.72818394,3,39,,primary,3,"LINESTRING (-112.0751893 33.4514007, -112.0751888 33.4512709, -112.0751892 33.4511821, -112.0751901 33.4509519, -112.0751902 33.4509355)",0
North 7th Street,2643,325641373,1662,401,1,11.16495744,3,35,,primary,3,"LINESTRING (-112.0651751 33.4522497, -112.0651767 33.4523501)",1
North 7th Street,2644,325641373,401,1662,1,11.16495744,3,35,,primary,3,"LINESTRING (-112.0651767 33.4523501, -112.0651751 33.4522497)",1
North 7th Street,2645,325641373,401,1462,1,183.0355531,3,35,,primary,3,"LINESTRING (-112.0651767 33.4523501, -112.0651769 33.4530277, -112.0651769 33.4531411, -112.0651921 33.4534032, -112.065207 33.453633, -112.0652196 33.4538418, -112.0652252 33.4539952)",1
North 7th Street,2646,325641373,1462,401,1,183.0355531,3,35,,primary,3,"LINESTRING (-112.0652252 33.4539952, -112.0652196 33.4538418, -112.065207 33.453633, -112.0651921 33.4534032, -112.0651769 33.4531411, -112.0651769 33.4530277, -112.0651767 33.4523501)",1
South 7th Street,2647,325641377,1456,1461,1,17.93835484,3,35,,primary,3,"LINESTRING (-112.0650098 33.4482297, -112.0650122 33.4483475, -112.0650131 33.448391)",0
East Jefferson Street,2656,325837709,1136,936,1,128.8810549,3,39,,primary,3,"LINESTRING (-112.0556257 33.4471334, -112.055399 33.4471356, -112.0542367 33.4471471)",0
East Jefferson Street,2657,325837712,938,939,1,50.60350258,3,39,,primary,3,"LINESTRING (-112.0477636 33.4471682, -112.0475642 33.4471699, -112.0472182 33.4471706)",0
East Jefferson Street,2658,325837712,939,940,1,153.5056981,3,39,,primary,3,"LINESTRING (-112.0472182 33.4471706, -112.0455637 33.4471741)",0
East Jefferson Street,2659,325837712,940,1645,1,78.40907806,3,39,,primary,3,"LINESTRING (-112.0455637 33.4471741, -112.0447186 33.4471762)",0
East Washington Street,2678,325837716,1649,1141,1,25.85756545,4,39,,primary,3,"LINESTRING (-112.0598785 33.4483369, -112.0601572 33.4483367)",0
East Washington Street,2679,325837716,1141,1650,1,11.21703061,4,39,,primary,3,"LINESTRING (-112.0601572 33.4483367, -112.0602463 33.4483368, -112.0602781 33.4483369)",0
East Washington Street,2680,325837717,1293,912,1,237.0814598,3,39,,primary,3,"LINESTRING (-112.0564349 33.4483148, -112.0565679 33.4483145, -112.0569397 33.4483157, -112.0579742 33.448314, -112.0580403 33.448314, -112.0583315 33.4483213, -112.0589898 33.4483377)",0
East Washington Street,2707,325850625,1200,1979,1,5.436903445,3,39,,primary,3,"LINESTRING (-112.0388777 33.4483631, -112.0389363 33.4483633)",0
Papago Freeway,2708,325850626,2,859,1,48.30169882,4,65,,motorway,1,"LINESTRING (-112.0375606 33.4521749, -112.0375453 33.4517407)",0
Papago Freeway,2709,325850627,718,2,1,503.7017074,4,65,,motorway,1,"LINESTRING (-112.0375098 33.4567046, -112.0375606 33.4521749)",0
Piestewa Freeway,2710,325850628,820,711,1,365.2723685,2,55,,motorway,1,"LINESTRING (-112.0366056 33.4587397, -112.0365651 33.4595159, -112.0365545 33.4597867, -112.036559 33.4599259, -112.0365636 33.4600524, -112.0365839 33.4602562, -112.0366166 33.4604468, -112.0367319 33.4608759, -112.0369428 33.4613705, -112.0372552 33.4619215)",0
,2711,325850629,944,1319,1,47.16873479,2,45,,motorway,1,"LINESTRING (-112.0380971 33.4472017, -112.0381037 33.4471135, -112.0381091 33.4469302, -112.03812 33.446778)",0
,2712,325850630,899,1174,1,17.46028818,3,59,,motorway,1,"LINESTRING (-112.0365716 33.4472138, -112.0365694 33.4473187, -112.0365683 33.4473708)",0
North 19th Avenue,2713,325860680,1739,39,1,144.3218679,2,35,,primary,3,"LINESTRING (-112.1000824 33.4518304, -112.1000821 33.4518636, -112.1000761 33.4522294, -112.1000615 33.4531282)",1
North 19th Avenue,2714,325860680,39,1739,1,144.3218679,2,35,,primary,3,"LINESTRING (-112.1000615 33.4531282, -112.1000761 33.4522294, -112.1000821 33.4518636, -112.1000824 33.4518304)",1
North 19th Avenue,2715,325860680,39,488,1,200.9738263,2,35,,primary,3,"LINESTRING (-112.1000615 33.4531282, -112.1000612 33.4534117, -112.1000605 33.4541077, -112.1000604 33.4542233, -112.1000857 33.4545136, -112.1000994 33.454671, -112.1001094 33.454813, -112.1001172 33.454934)",1
North 19th Avenue,2716,325860680,488,39,1,200.9738263,2,35,,primary,3,"LINESTRING (-112.1001172 33.454934, -112.1001094 33.454813, -112.1000994 33.454671, -112.1000857 33.4545136, -112.1000604 33.4542233, -112.1000605 33.4541077, -112.1000612 33.4534117, -112.1000615 33.4531282)",1
North 19th Avenue,2717,325860680,488,489,1,405.7732164,2,35,,primary,3,"LINESTRING (-112.1001172 33.454934, -112.1001235 33.4550166, -112.100104 33.4557691, -112.1000874 33.456249, -112.1000877 33.4567156, -112.1000942 33.4572716, -112.1000932 33.4573849, -112.1000883 33.4579297, -112.1000829 33.458531, -112.1000824 33.4585826)",1
North 19th Avenue,2718,325860680,489,488,1,405.7732164,2,35,,primary,3,"LINESTRING (-112.1000824 33.4585826, -112.1000829 33.458531, -112.1000883 33.4579297, -112.1000932 33.4573849, -112.1000942 33.4572716, -112.1000877 33.4567156, -112.1000874 33.456249, -112.100104 33.4557691, -112.1001235 33.4550166, -112.1001172 33.454934)",1
North 19th Avenue,2719,325860680,489,490,1,99.23319828,2,35,,primary,3,"LINESTRING (-112.1000824 33.4585826, -112.100076 33.4592818, -112.1000743 33.459475)",1
North 19th Avenue,2720,325860680,490,489,1,99.23319828,2,35,,primary,3,"LINESTRING (-112.1000743 33.459475, -112.100076 33.4592818, -112.1000824 33.4585826)",1
North 19th Avenue,2721,325860680,490,333,1,101.3533845,2,35,,primary,3,"LINESTRING (-112.1000743 33.459475, -112.1000591 33.4598249, -112.1000349 33.4603859)",1
North 19th Avenue,2722,325860680,333,490,1,101.3533845,2,35,,primary,3,"LINESTRING (-112.1000349 33.4603859, -112.1000591 33.4598249, -112.1000743 33.459475)",1
North Central Avenue,2723,325860682,2001,925,1,40.38606688,4,39,,primary,3,"LINESTRING (-112.0738309 33.4510237, -112.0738314 33.4512741, -112.0738317 33.4513869)",0
Papago Freeway,2736,326178227,771,794,1,764.1502733,5,65,,motorway,1,"LINESTRING (-112.0609673 33.462112, -112.0617174 33.4621463, -112.0623338 33.4621882, -112.0632268 33.4622428, -112.064023 33.4623037, -112.0648467 33.4623753, -112.0662387 33.4624926, -112.0669607 33.4625507, -112.0676811 33.4625982, -112.0683444 33.4626316, -112.0691769 33.4626029)",0
Papago Freeway,2737,326178228,662,723,1,81.60090022,5,65,,motorway,1,"LINESTRING (-112.0609567 33.4617401, -112.0600781 33.4617042)",0
Papago Freeway,2740,327118866,769,731,1,712.8808327,6,65,,motorway,1,"LINESTRING (-112.0467187 33.4622253, -112.0481002 33.4622357, -112.0509313 33.4622696, -112.0516041 33.4622718, -112.0529486 33.4622171, -112.0536954 33.4621748, -112.0543988 33.4621421)",0
Papago Freeway,2741,327118867,661,725,1,150.5938726,6,65,,motorway,1,"LINESTRING (-112.0472522 33.4618543, -112.0466659 33.4618236, -112.0456301 33.4618093)",0
,2763,331012697,736,735,1,104.9237973,2,59,,motorway,1,"LINESTRING (-112.0655776 33.4626693, -112.0656616 33.4627375, -112.0657294 33.4627842, -112.0657866 33.4628203, -112.065866 33.4628622, -112.0659617 33.4629031, -112.0660714 33.462943, -112.0661847 33.4629742, -112.0662681 33.4629907, -112.066333 33.4629985, -112.0664075 33.4630086, -112.0665938 33.4630221)",0
,2764,331012698,1473,1527,1,40.22643549,2,59,,motorway,1,"LINESTRING (-112.065268 33.4625938, -112.0652539 33.4624727, -112.0652399 33.4623851, -112.0652282 33.4623267, -112.0652117 33.4622794, -112.0651932 33.462239)",0
,2765,331012699,1471,1531,1,30.39629038,2,59,,motorway,1,"LINESTRING (-112.0650827 33.4618833, -112.065132 33.4620106, -112.0651612 33.4620875, -112.0651862 33.4621426)",0
,2766,331018713,1529,1530,1,9.595502658,2,59,,motorway,1,"LINESTRING (-112.0652807 33.4621377, -112.0652189 33.4622069)",0
North 7th Street,2767,331018714,1528,1529,1,21.0957662,3,35,,primary,3,"LINESTRING (-112.0652775 33.4623274, -112.0652807 33.4621377)",0
,2768,331018715,1531,1470,1,30.3092899,2,59,,motorway,1,"LINESTRING (-112.0651862 33.4621426, -112.0652117 33.4620865, -112.0652312 33.4620408, -112.0652467 33.4619959, -112.0652674 33.4619336, -112.0652833 33.4618826)",0
,2769,331018716,1531,1530,1,7.766698629,2,59,,motorway,1,"LINESTRING (-112.0651862 33.4621426, -112.0652189 33.4622069)",0
,2770,331018717,1526,1525,1,12.01593335,2,59,,motorway,1,"LINESTRING (-112.0651553 33.4621878, -112.0651191 33.462143, -112.0650788 33.4621007)",0
,2771,331018719,1526,1531,1,5.785943584,2,59,,motorway,1,"LINESTRING (-112.0651553 33.4621878, -112.0651862 33.4621426)",0
North 7th Street,2772,331018720,1525,1524,1,19.98517326,3,35,,primary,3,"LINESTRING (-112.0650788 33.4621007, -112.0650748 33.4622804)",0
,2773,331018721,1525,737,1,40.20549241,2,59,,motorway,1,"LINESTRING (-112.0650788 33.4621007, -112.0650257 33.4620456, -112.0649667 33.4619916, -112.0648685 33.4618956, -112.0647926 33.4618294)",0
,2774,331018723,1527,1474,1,40.72009152,2,59,,motorway,1,"LINESTRING (-112.0651932 33.462239, -112.0651658 33.4622882, -112.065143 33.4623354, -112.0651266 33.4623744, -112.0651059 33.4624307, -112.0650916 33.4624737, -112.0650651 33.4625878)",0
,2775,331018725,1527,1526,1,6.691257439,2,59,,motorway,1,"LINESTRING (-112.0651932 33.462239, -112.0651553 33.4621878)",0
North 7th Street,2776,331018727,1473,1528,1,29.6354342,3,39,,primary,3,"LINESTRING (-112.065268 33.4625938, -112.0652775 33.4623274)",0
,2777,331018729,1528,736,1,47.23390096,2,59,,motorway,1,"LINESTRING (-112.0652775 33.4623274, -112.0653137 33.4623791, -112.0653534 33.4624317, -112.0653863 33.4624742, -112.065436 33.4625283, -112.0654932 33.4625887, -112.0655776 33.4626693)",0
,2778,331018731,1524,1526,1,12.71962888,2,59,,motorway,1,"LINESTRING (-112.0650748 33.4622804, -112.065129 33.4622176, -112.0651553 33.4621878)",0
North 7th Street,2779,331018733,1524,1474,1,34.19316202,3,35,,primary,3,"LINESTRING (-112.0650748 33.4622804, -112.0650651 33.4625878)",0
,2780,331018735,1530,1527,1,4.292315376,2,59,,motorway,1,"LINESTRING (-112.0652189 33.4622069, -112.0651932 33.462239)",0
,2781,331018737,1530,1528,1,14.45973744,2,59,,motorway,1,"LINESTRING (-112.0652189 33.4622069, -112.0652527 33.462276, -112.0652775 33.4623274)",0
,2810,354417265,809,810,1,158.1841103,2,59,,motorway,1,"LINESTRING (-112.0836992 33.4615448, -112.085404 33.4615761)",0
,2811,354417266,1756,1546,1,56.45485253,1,59,,motorway,1,"LINESTRING (-112.0827694 33.4627444, -112.0828405 33.4625417, -112.0828502 33.4622453)",0
,2812,354417267,1546,809,1,141.7394053,1,59,,motorway,1,"LINESTRING (-112.0828502 33.4622453, -112.0828539 33.46213, -112.0828535 33.4619458, -112.082858 33.4618615, -112.0828602 33.4618026, -112.0828804 33.4617287, -112.0829041 33.4616854, -112.0829532 33.4616366, -112.0829997 33.4616034, -112.0830497 33.4615784, -112.0831087 33.4615661, -112.0831901 33.4615564, -112.0833014 33.4615542, -112.083436 33.4615571, -112.0835706 33.4615588, -112.0836992 33.4615448)",0
,2816,354417591,1881,891,1,272.3380883,1,59,,motorway,1,"LINESTRING (-112.0807916 33.4607834, -112.0802884 33.4608951, -112.079587 33.4610473, -112.0792879 33.461111, -112.0789808 33.4611782, -112.0787568 33.4612207, -112.0779403 33.4613642)",0
,2817,354422361,1550,1419,1,32.21982246,2,59,,motorway,1,"LINESTRING (-112.0827534 33.4614035, -112.0827192 33.461295, -112.0827018 33.4612368, -112.0826843 33.461182, -112.0826629 33.4611238)",0
,2818,354422361,1419,1417,1,15.0866842,2,59,,motorway,1,"LINESTRING (-112.0826629 33.4611238, -112.0826441 33.4610735, -112.0826307 33.4610433, -112.0826049 33.4609973)",0
,2819,354422361,1417,1412,1,9.417930296,2,59,,motorway,1,"LINESTRING (-112.0826049 33.4609973, -112.0825855 33.4609641, -112.0825578 33.4609223)",0
,2820,354422361,1412,806,1,45.59961493,2,59,,motorway,1,"LINESTRING (-112.0825578 33.4609223, -112.0825316 33.4608953, -112.0825047 33.4608715, -112.0824492 33.4608311, -112.0823845 33.4607822, -112.0823152 33.4607385, -112.0822412 33.4606967, -112.0821782 33.4606651)",0
,2821,354422362,807,6,1,167.0617718,2,59,,motorway,1,"LINESTRING (-112.0842098 33.4604879, -112.083845 33.4604252, -112.0833421 33.4603435, -112.0830913 33.4603044, -112.0830001 33.460282, -112.0829411 33.4602596, -112.0828955 33.460226, -112.0828566 33.4601835, -112.0828043 33.4601142, -112.0827748 33.4600593, -112.0827573 33.4600067, -112.0827319 33.4598915)",0
,2822,354422364,802,1414,1,137.0565734,1,59,,motorway,1,"LINESTRING (-112.0815892 33.461563, -112.0817467 33.4615731, -112.0818746 33.4615545, -112.0819932 33.4615378, -112.0820772 33.4615282, -112.0821334 33.4615262, -112.0821842 33.4615282, -112.0822358 33.4615378, -112.0822813 33.4615526, -112.0823206 33.4615661, -112.0823683 33.4615911, -112.0824153 33.4616246, -112.0824461 33.4616573, -112.0824731 33.461692, -112.0824877 33.4617164, -112.0825023 33.461746, -112.0825139 33.461773, -112.0825285 33.4618257, -112.0825401 33.4618906, -112.0825509 33.4619555, -112.0825593 33.4620197, -112.0825808 33.4621104)",0
,2823,354422365,801,1885,1,102.8934535,1,59,,motorway,1,"LINESTRING (-112.0791837 33.461897, -112.0797627 33.461817, -112.0802779 33.4617454)",0
,2828,354732881,810,733,1,333.2239326,1,59,,motorway,1,"LINESTRING (-112.085404 33.4615761, -112.0866107 33.461611, -112.0872123 33.4616252, -112.0878116 33.4616626, -112.0889929 33.4616938)",0
,2837,355397542,1390,1559,1,27.71497117,2,59,,motorway,1,"LINESTRING (-112.0825551 33.4606641, -112.0825863 33.4607527, -112.08262 33.4608397, -112.08265 33.4609002)",0
,2838,355397542,1559,1418,1,14.05417461,2,59,,motorway,1,"LINESTRING (-112.08265 33.4609002, -112.0826712 33.4609408, -112.08269 33.4609723, -112.0827125 33.4610153)",0
,2839,355397542,1418,811,1,7.956194561,2,59,,motorway,1,"LINESTRING (-112.0827125 33.4610153, -112.0827311 33.461045, -112.0827542 33.4610778)",0
,2840,355397542,811,812,1,49.16391888,2,59,,motorway,1,"LINESTRING (-112.0827542 33.4610778, -112.0827781 33.4611106, -112.0828089 33.4611479, -112.082849 33.4611851, -112.0828898 33.4612243, -112.082953 33.4612789, -112.0830123 33.4613233, -112.0830685 33.4613599, -112.0831199 33.4613938)",0
,2875,358301626,1568,984,1,216.1388969,1,59,,motorway,1,"LINESTRING (-112.0964644 33.4613913, -112.0963248 33.4614041, -112.0952224 33.4614534, -112.0941442 33.4615585)",0
Grand Avenue,2878,358494761,1482,1483,1,22.87222039,3,45,,primary,3,"LINESTRING (-112.100973 33.4666368, -112.1007503 33.4665485)",0
East Jefferson Street,2922,384892490,1453,948,1,123.8632564,3,35,,primary,3,"LINESTRING (-112.0649927 33.4472134, -112.0648873 33.4472127, -112.0644884 33.4472142, -112.0636577 33.4472173)",0
East Jefferson Street,2923,384892490,948,350,1,144.609626,3,35,,primary,3,"LINESTRING (-112.0636577 33.4472173, -112.0631084 33.4472153, -112.0628247 33.4472143, -112.0624355 33.4472129, -112.0622113 33.4472148, -112.0620991 33.4472147)",0
East Jefferson Street,2924,384892491,1590,2006,1,92.85537815,1,39,,primary,3,"LINESTRING (-112.0600211 33.4472389, -112.0595453 33.4472392, -112.0592182 33.4472387, -112.0591035 33.4472383, -112.0590203 33.4472392)",0
East Jefferson Street,2925,384892491,2006,1138,1,7.989161809,1,39,,primary,3,"LINESTRING (-112.0590203 33.4472392, -112.0589342 33.4472402)",0
East Jefferson Street,2926,384892491,1138,1156,1,46.60578939,1,39,,primary,3,"LINESTRING (-112.0589342 33.4472402, -112.0588494 33.4472412, -112.0584319 33.4472442)",0
East Jefferson Street,2927,384892491,1156,1157,1,184.4767567,1,39,,primary,3,"LINESTRING (-112.0584319 33.4472442, -112.0574571 33.4472648, -112.0570073 33.4472705, -112.0565792 33.4472759, -112.056444 33.4472768)",0
North 7th Street,2940,404610297,1469,1854,1,43.86916973,5,35,,primary,3,"LINESTRING (-112.065236 33.4636505, -112.0652479 33.4632561)",0
North 7th Street,2941,404610298,1474,1472,1,74.82337388,3,35,,primary,3,"LINESTRING (-112.0650651 33.4625878, -112.0650453 33.4632605)",0
Black Canyon Freeway,2945,404808545,817,994,1,348.1065501,4,55,,motorway,1,"LINESTRING (-112.1081005 33.4513633, -112.1080272 33.4544933)",0
Black Canyon Freeway,2946,404808546,1887,816,1,385.098147,4,55,,motorway,1,"LINESTRING (-112.1082768 33.4535833, -112.1082967 33.4516126, -112.1083017 33.4510604, -112.1083083 33.4505687, -112.1083224 33.4501203)",0
North 7th Street,2957,405986155,1663,402,1,48.84887275,3,35,,primary,3,"LINESTRING (-112.0652264 33.4550827, -112.06522 33.4553219, -112.0652147 33.4555219)",1
North 7th Street,2958,405986155,402,1663,1,48.84887275,3,35,,primary,3,"LINESTRING (-112.0652147 33.4555219, -112.06522 33.4553219, -112.0652264 33.4550827)",1
North 7th Street,2959,405986155,402,403,1,32.18011322,3,35,,primary,3,"LINESTRING (-112.0652147 33.4555219, -112.065215 33.4555749, -112.0652162 33.4558113)",1
North 7th Street,2960,405986155,403,402,1,32.18011322,3,35,,primary,3,"LINESTRING (-112.0652162 33.4558113, -112.065215 33.4555749, -112.0652147 33.4555219)",1
North 7th Street,2961,405986155,403,404,1,83.27399683,3,35,,primary,3,"LINESTRING (-112.0652162 33.4558113, -112.0652147 33.4565602)",1
North 7th Street,2962,405986155,404,403,1,83.27399683,3,35,,primary,3,"LINESTRING (-112.0652147 33.4565602, -112.0652162 33.4558113)",1
North 7th Street,2963,405986155,404,405,1,17.47014181,3,35,,primary,3,"LINESTRING (-112.0652147 33.4565602, -112.0652171 33.4567173)",1
North 7th Street,2964,405986155,405,404,1,17.47014181,3,35,,primary,3,"LINESTRING (-112.0652171 33.4567173, -112.0652147 33.4565602)",1
North 7th Street,2965,405986155,405,406,1,94.8683364,3,35,,primary,3,"LINESTRING (-112.0652171 33.4567173, -112.065228 33.4571704, -112.0652376 33.4575703)",1
North 7th Street,2966,405986155,406,405,1,94.8683364,3,35,,primary,3,"LINESTRING (-112.0652376 33.4575703, -112.065228 33.4571704, -112.0652171 33.4567173)",1
North 7th Street,2967,405986155,406,1664,1,62.19381424,3,35,,primary,3,"LINESTRING (-112.0652376 33.4575703, -112.0652428 33.4580512, -112.0652436 33.4581296)",1
North 7th Street,2968,405986155,1664,406,1,62.19381424,3,35,,primary,3,"LINESTRING (-112.0652436 33.4581296, -112.0652428 33.4580512, -112.0652376 33.4575703)",1
North Central Avenue,2969,405986156,1098,927,1,16.59032456,2,39,,primary,3,"LINESTRING (-112.0737919 33.4543788, -112.0737923 33.454528)",0
North Central Avenue,2970,405986158,927,928,1,11.56433191,2,39,,primary,3,"LINESTRING (-112.0737923 33.454528, -112.0737927 33.454632)",0
North 1st Avenue,2985,405986160,961,1892,1,174.51159,3,39,,primary,3,"LINESTRING (-112.0752229 33.45471, -112.075214 33.4538682, -112.0752023 33.4533244, -112.0752025 33.4531407)",0
,2986,406914808,1444,1438,1,3.841784867,1,59,,motorway,1,"LINESTRING (-112.0302531 33.462144, -112.0302332 33.4621137)",0
,2987,406914809,1444,1445,1,15.15905769,1,59,,motorway,1,"LINESTRING (-112.0302531 33.462144, -112.0302077 33.4622111, -112.0301792 33.4622654)",0
,2988,406914810,1439,1442,1,3.790323147,1,59,,motorway,1,"LINESTRING (-112.0302552 33.4620885, -112.0302746 33.4621185)",0
,2989,406914811,1439,1440,1,14.79891784,1,59,,motorway,1,"LINESTRING (-112.0302552 33.4620885, -112.0302879 33.4620455, -112.0303312 33.4619717)",0
East Jefferson Street,2990,408595544,900,901,1,201.8731913,3,39,,primary,3,"LINESTRING (-112.0346057 33.4472271, -112.0344993 33.4472246, -112.0331114 33.4472001, -112.0324306 33.4471815)",0
East Jefferson Street,2991,408595544,901,1152,1,111.6858217,3,39,,primary,3,"LINESTRING (-112.0324306 33.4471815, -112.0312276 33.4471457)",0
,2994,408597275,1369,1370,1,9.547795476,2,59,,motorway,1,"LINESTRING (-112.0381912 33.4658313, -112.0380995 33.4658703)",0
,2995,408597276,1369,1372,1,15.04367374,2,59,,motorway,1,"LINESTRING (-112.0381912 33.4658313, -112.0383307 33.4659003)",0
,2996,408597277,1370,1357,1,6.589703475,2,59,,motorway,1,"LINESTRING (-112.0380995 33.4658703, -112.0380362 33.4658972)",0
,2997,408597278,1370,1368,1,11.66666124,2,45,,motorway,1,"LINESTRING (-112.0380995 33.4658703, -112.0379876 33.4658224)",0
,2998,408597279,1368,1365,1,20.78376011,2,45,,motorway,1,"LINESTRING (-112.0379876 33.4658224, -112.0377898 33.4657346)",0
,2999,408597280,1368,1367,1,10.56450862,2,59,,motorway,1,"LINESTRING (-112.0379876 33.4658224, -112.0380894 33.4657798)",0
,3000,408597281,1367,1369,1,11.04372313,2,59,,motorway,1,"LINESTRING (-112.0380894 33.4657798, -112.0381912 33.4658313)",0
,3001,408597282,1367,1348,1,9.418919083,2,59,,motorway,1,"LINESTRING (-112.0380894 33.4657798, -112.0381752 33.4657345)",0
,3002,408597283,1357,759,1,73.47522856,2,59,,motorway,1,"LINESTRING (-112.0380362 33.4658972, -112.0379006 33.4660073, -112.0377979 33.4661291, -112.0377429 33.4662218, -112.0377163 33.466285, -112.0376932 33.4663531, -112.0376718 33.4664645)",0
,3008,408597286,1358,1370,1,7.132211337,2,45,,motorway,1,"LINESTRING (-112.0381685 33.4658986, -112.0380995 33.4658703)",0
,3009,408597287,1348,763,1,98.20878887,2,59,,motorway,1,"LINESTRING (-112.0381752 33.4657345, -112.0383333 33.465631, -112.0384227 33.4655346, -112.0384812 33.4654579, -112.0385166 33.4653916, -112.0385463 33.4653124, -112.0385782 33.4652143, -112.0385918 33.4651361, -112.0386206 33.4649713)",0
,3011,408597289,1349,1367,1,9.452225045,2,59,,motorway,1,"LINESTRING (-112.0380031 33.4657346, -112.0380894 33.4657798)",0
North 7th Street,3038,421012771,1470,1855,1,74.20375453,3,35,,primary,3,"LINESTRING (-112.0652833 33.4618826, -112.0652892 33.4613928, -112.0652909 33.4612153)",0
North 7th Street,3039,421012772,1669,1471,1,72.70913022,5,35,,primary,3,"LINESTRING (-112.0650948 33.4612295, -112.0650908 33.4613503, -112.0650827 33.4618833)",0
North 1st Avenue,3040,421759980,964,674,1,10.60814206,4,39,,primary,3,"LINESTRING (-112.0751921 33.4504628, -112.0751915 33.4503674)",0
North 1st Avenue,3046,422092341,1145,1144,1,74.10937183,1,39,,primary,3,"LINESTRING (-112.0750491 33.4503681, -112.0750536 33.4503034, -112.0750581 33.4502391, -112.0750492 33.4498524, -112.0751054 33.4497094)",0
North Central Avenue,3049,422094710,969,974,1,227.0002638,2,35,,primary,3,"LINESTRING (-112.0737057 33.4657239, -112.0737033 33.4658748, -112.073714 33.4661585, -112.0737189 33.4662563, -112.0737295 33.4666135, -112.0737342 33.4671662, -112.073734 33.467765)",0
North 19th Avenue,3050,422102012,493,1741,1,112.3641766,3,35,,primary,3,"LINESTRING (-112.0999836 33.4658673, -112.0999802 33.4661613, -112.0999802 33.4667417, -112.0999794 33.4668778)",1
North 19th Avenue,3051,422102012,1741,493,1,112.3641766,4,35,,primary,3,"LINESTRING (-112.0999794 33.4668778, -112.0999802 33.4667417, -112.0999802 33.4661613, -112.0999836 33.4658673)",1
North Central Avenue,3052,422264018,1270,970,1,114.9867758,2,35,,primary,3,"LINESTRING (-112.0739386 33.4657208, -112.0739273 33.4655582, -112.0739016 33.465155, -112.0738993 33.4650961, -112.0738966 33.4649991, -112.0738957 33.4646876)",0
North Central Avenue,3053,422264018,970,971,1,240.3152384,2,35,,primary,3,"LINESTRING (-112.0738957 33.4646876, -112.0739 33.4641465, -112.0739022 33.4640872, -112.0739041 33.4640348, -112.0739033 33.4639421, -112.073903 33.4636862, -112.0739029 33.4636098, -112.0739004 33.4631039, -112.073924 33.4625268)",0
North Central Avenue,3054,422264018,971,1147,1,44.61313569,2,35,,primary,3,"LINESTRING (-112.073924 33.4625268, -112.0739181 33.4622677, -112.0739234 33.4621257)",0
North 7th Street,3061,422283681,1376,1469,1,31.6061778,3,35,,primary,3,"LINESTRING (-112.0652302 33.4639347, -112.065236 33.4636505)",0
North 7th Street,3062,422283682,1472,1375,1,75.17628927,4,35,,primary,3,"LINESTRING (-112.0650453 33.4632605, -112.0650331 33.4639365)",0
North 7th Street,3063,422283683,1477,1476,1,79.36877626,3,35,,primary,3,"LINESTRING (-112.0650271 33.4657219, -112.0650262 33.465886, -112.0650241 33.4661641, -112.0650235 33.4662468, -112.0650229 33.4663201, -112.0650984 33.466417)",0
North 7th Street,3064,422283685,1468,1427,1,68.6426477,4,35,,primary,3,"LINESTRING (-112.0651665 33.4663374, -112.0651752 33.4661685, -112.0651863 33.4658904, -112.0651883 33.4657204)",0
North 1st Avenue,3065,422621371,957,1311,1,52.02039054,3,39,,primary,3,"LINESTRING (-112.0751066 33.4493258, -112.0751045 33.4492374, -112.0751083 33.448858)",0
South 7th Street,3068,436794320,1447,1617,1,11.63066609,3,35,,primary,3,"LINESTRING (-112.0650074 33.4465471, -112.065002 33.4466516)",0
South 7th Street,3069,436794392,1451,1450,1,12.63095212,3,35,,primary,3,"LINESTRING (-112.0652019 33.447214, -112.0651991 33.447154, -112.0651964 33.4471005)",0
South 7th Street,3070,436794405,1618,1456,1,97.72777461,5,35,,primary,3,"LINESTRING (-112.0649914 33.4473511, -112.0649927 33.4476075, -112.0649948 33.447729, -112.0650015 33.4481268, -112.0650098 33.4482297)",0
South 7th Street,3071,436794413,1619,1451,1,98.2498859,4,35,,primary,3,"LINESTRING (-112.0652144 33.4480975, -112.0652098 33.4476161, -112.0652059 33.4473282, -112.0652019 33.447214)",0
